id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough,before_pandemic
30113594,Private and Cozy 1 bedroom in Chinatown,10082935,Joel,"New York, United States",40.7176,-73.99919,Entire home/apt,135.0,1,1,2/10/2020,0.11,1,0,10013,1.0,Manhattan,0
30126658,Cozy stylish luxury... in the heart of Soho!!!,3562922,John,"New York, United States",40.72099,-73.99869,Entire home/apt,250.0,4,7,1/3/2020,0.31,1,0,10013,1.0,Manhattan,0
30226855,Upper East side cozy room only for girls,226927431,Trina,"New York, United States",40.76679,-73.9545,Private room,100.0,4,47,1/1/2020,2.0,1,90,10021,1.0,Manhattan,0
30248715,Cozy Upper East Side studio,227152926,Elba,"New York, United States",40.7673,-73.95181,Entire home/apt,135.0,1,10,8/21/2020,0.44,1,268,10021,1.0,Manhattan,0
30321732,NYC/UES Beautiful and Sunny one-bedroom apartment,227705254,Shulamit,"New York, United States",40.77041,-73.95495,Entire home/apt,295.0,5,8,3/11/2020,0.34,1,357,10021,1.0,Manhattan,0
30444886,A true NYC experience,10529251,Edu,"New York, United States",40.77496,-73.95944,Private room,89.0,1,52,10/11/2020,2.26,2,43,10075,1.0,Manhattan,0
30452520,"Cozy bedroom in heart of Manhattan, next to Empire",20790185,Anna,"New York, United States",40.74973,-73.98404000000001,Shared room,100.0,2,12,3/1/2020,0.52,1,89,10018,1.0,Manhattan,0
30496490,@@@Prime Location 2 Bedrooms NYC@@@,195422078,Aby,,40.75161,-73.98595,Entire home/apt,365.0,1,1,7/31/2020,0.31,1,180,10018,1.0,Manhattan,0
30676672,New York City cozy creative,19759400,Samantha,"New York, United States",40.76276,-73.95991,Private room,70.0,2,67,10/17/2020,3.31,1,90,10065,1.0,Manhattan,0
30686387,Beautiful 1BR on the UES,3092528,Yoav,"New York, United States",40.77665,-73.95697,Entire home/apt,110.0,4,2,1/26/2020,0.09,1,0,10028,1.0,Manhattan,0
30695780,Heart of Upper East Side Home w/ washer-dryer,2939479,Danielle,"New York, United States",40.7763,-73.95143,Private room,118.0,3,18,2/22/2020,0.8,1,0,10028,1.0,Manhattan,0
30713242,Amazing High-Ceiling TriBeCa Loft,16096378,Nicole,"New York, United States",40.7238,-74.0065,Entire home/apt,301.0,10,4,10/23/2020,0.18,2,251,10013,1.0,Manhattan,0
30748041,Best Manhattan location & best room for the price!,7883985,Clarissa,"New York, United States",40.77047,-73.95657,Private room,79.0,10,43,10/9/2020,1.91,1,118,10021,1.0,Manhattan,0
30911300,Charming Quiet Upper East Side Studio!,231007291,Penny,,40.77384,-73.95483,Entire home/apt,250.0,2,18,2/24/2020,0.8,1,0,10075,1.0,Manhattan,0
30937596,Sonder | The Oskar | Contemporary 1BR + Gym,219517861,Sonder (NYC),"New York, United States",40.76178,-73.99795999999999,Entire home/apt,196.0,29,4,9/29/2020,0.23,33,114,10018,1.0,Manhattan,0
30981245,Huge Artistic Downtown Loft - Designer Furniture,17981316,Kasra,"New York, United States",40.71391,-73.99903,Entire home/apt,370.0,3,2,1/3/2020,0.15,1,0,10013,1.0,Manhattan,0
31085806,Queen Room in Big Apartment on Upper East Side,47746841,Jay,"New York, United States",40.76677,-73.96294,Private room,129.0,1,36,7/8/2020,1.74,2,339,10065,1.0,Manhattan,0
31087285,Luxurious Apartment + Amazing Amenities,219113745,Matt,"New York, United States",40.75173,-73.98623,Entire home/apt,249.0,28,10,2/18/2020,0.44,1,0,10018,1.0,Manhattan,0
31118638,Stylish Downtown 1 Bedroom Private Apartment,9738468,Frank,"New York, United States",40.71776,-73.99996,Entire home/apt,148.0,3,10,2/16/2020,0.45,1,0,10013,1.0,Manhattan,0
31304303,"Entire Apartment, Nice & Quiet, Perfect for Three",20517979,David,"New York, United States",40.765809999999995,-73.96223,Entire home/apt,105.0,1,25,2/24/2020,1.39,1,0,10065,1.0,Manhattan,0
31469483,2 bedroom Upper east side apartment,191786703,Fabiola,"New York, United States",40.76372,-73.9584,Entire home/apt,400.0,3,1,2/28/2020,0.12,1,180,10065,1.0,Manhattan,0
31533891,Upper West Side Studio,171367408,Samantha,"New York, United States",40.7889,-73.97681,Entire home/apt,150.0,2,12,2/23/2020,0.6,1,0,10024,1.0,Manhattan,0
31595389,Private Cozy&Quiet Bedroom 1min from central park,47038126,Brigitte,,40.784079999999996,-73.97404,Private room,110.0,1,9,2/16/2020,0.51,1,0,10024,1.0,Manhattan,0
31638687,NEW  Luxury 1 Bedroom on UES  Perfect Location!!!,237201559,David,"New York, United States",40.7706,-73.95336999999999,Entire home/apt,192.0,2,52,10/16/2020,2.54,1,330,10021,1.0,Manhattan,0
31690969,Stay in the ❤️of Manhattan!,14892784,Melanie,"New York, United States",40.76054,-73.96571999999999,Private room,89.0,2,51,3/1/2020,2.46,1,0,10022,1.0,Manhattan,0
31852788,Tribeca Bedroom/Bathroom in Fabulous Penthouse,49725053,Steve,,40.72181,-74.00636999999999,Private room,149.0,1,28,3/20/2020,1.43,2,155,10013,1.0,Manhattan,0
31873616,New Renovated Studio~Prime Upper East~W/D,162280872,Eran,,40.77459,-73.94872,Entire home/apt,130.0,30,6,8/8/2020,0.32,38,346,10028,1.0,Manhattan,0
31931371,"★Clean, Private Bedroom in Little Italy/Chinatown★",19408182,Drew,"New York, United States",40.719390000000004,-73.99566999999999,Private room,115.0,2,8,2/16/2020,0.39,1,0,10013,1.0,Manhattan,0
32020853,"★ Clean, Private BR in Little Italy/Chinatown ★",14249909,Evan,"New York, United States",40.7194,-73.99776,Private room,169.0,3,4,1/1/2020,0.19,1,0,10013,1.0,Manhattan,0
32032602,Live Like a New Yorker,96710414,Brandon,"New York, United States",40.75765,-73.96385,Entire home/apt,89.0,2,19,3/9/2020,0.93,1,275,10022,1.0,Manhattan,0
32080210,Central Park & Rooftop with 4 large luxury rooms,29278028,Alexis,"New York, United States",40.775690000000004,-73.95724,Entire home/apt,800.0,8,12,2/18/2020,0.61,5,269,10028,1.0,Manhattan,0
32186978,Comfortable Spacious 2BR on high floor w/elevator,92629865,Olive,"New York, United States",40.77342,-73.94767,Entire home/apt,220.0,4,7,1/2/2020,0.35,1,0,10028,1.0,Manhattan,0
32199950,Penn Station/Time Sq/Javits  Center Private Room,3736053,Nataliya Nyelli,"New York, United States",40.75338,-73.99274,Private room,60.0,2,40,2/24/2020,1.96,1,0,10018,1.0,Manhattan,0
32355744,Private Room & Bathroom in the Red Door Townhouse,242933360,Jennifer,"New York, United States",40.772040000000004,-73.95808000000001,Private room,159.0,1,40,2/28/2020,2.01,1,89,10021,1.0,Manhattan,0
32427326,Little Italy room -Center of everything,30949138,Mai Huong,"New York, United States",40.71886,-73.99799,Private room,52.0,7,12,6/13/2020,0.6,2,0,10013,1.0,Manhattan,0
32501003,"Private clean room near Central Park, NYC",14804867,Edna,"New York, United States",40.76964,-73.95381,Private room,65.0,1,42,10/8/2020,2.06,1,62,10021,1.0,Manhattan,0
32681408,Artful UWS Superior Queen Near Central Park,245314318,Arthouse Hotel,"New York, United States",40.78217,-73.98034,Hotel room,285.0,1,35,3/10/2020,1.92,10,52,10024,1.0,Manhattan,0
32864985,Sunny studio in Manhattan near Central Park,157422070,Georgiana,"New York, United States",40.78504,-73.97246,Entire home/apt,160.0,30,25,6/14/2020,1.32,1,72,10024,1.0,Manhattan,0
32986532,Warm and welcoming studio in heart of Chinatown!!!,243501721,Emeline,,40.715740000000004,-73.99943,Entire home/apt,206.0,2,13,3/7/2020,0.66,1,179,10013,1.0,Manhattan,0
33010488,Quiet Oasis Near Central Park,13833292,Helen,"New York, United States",40.76102,-73.97038,Entire home/apt,275.0,21,13,9/26/2020,0.71,1,321,10022,1.0,Manhattan,0
33024132,"Modern 2BDR. Great Location, Quiet, 24/7 Doorman",248035116,Adam And Aneta Superhosts,"New York, United States",40.705859999999994,-74.0084,Entire home/apt,334.0,30,59,10/8/2020,3.11,1,361,10005,1.0,Manhattan,0
33068756,"QUIET 2BDR in Prime Area, Doorman, Elevator",248036814,Anton Superhost,,40.70712,-74.00746,Entire home/apt,380.0,30,57,2/29/2020,2.93,1,298,10005,1.0,Manhattan,0
33101073,Bright UES apt close to everything 24hr doorman,147827717,Julie,"New York, United States",40.76513,-73.95979,Private room,113.0,4,13,1/2/2020,0.82,1,156,10065,1.0,Manhattan,0
33187617,Midtown East Gem with PRIVATE Terrace,165776960,Raanan,,40.76038,-73.9655,Entire home/apt,95.0,30,3,1/31/2020,0.18,6,172,10022,1.0,Manhattan,0
33193795,Cozy stay with AC in the best neighborhood in NYC,16722828,Víctor,"New York, United States",40.773920000000004,-73.94887,Private room,79.0,3,7,6/21/2020,0.37,1,0,10028,1.0,Manhattan,0
33497909,"Beautiful, Comfortable Studio In Midtown!",252432969,Jaime,"New York, United States",40.75666,-73.97046999999999,Entire home/apt,260.0,1,82,4/26/2020,4.26,1,0,10022,1.0,Manhattan,0
33682910,Gorgeous and Huge One BR and sofa bed in LR too!,1328716,Susan,"New York, United States",40.7558,-73.96307,Entire home/apt,200.0,2,11,10/20/2020,0.63,1,200,10022,1.0,Manhattan,0
33706354,Stylish Studio in the Upper East Side,149707913,Christian,,40.775929999999995,-73.94986999999999,Entire home/apt,110.0,3,5,1/4/2020,0.45,1,1,10028,1.0,Manhattan,0
33797672,Stylish apartment - Island Dream,35224817,Nikki,"New York, United States",40.76141,-73.96042,Entire home/apt,220.0,3,3,1/3/2020,0.28,1,152,10065,1.0,Manhattan,0
34071447,Bunk Room,257995608,Arlo SoHo,"New York, United States",40.7244,-74.00794,Hotel room,79.0,1,1,8/30/2020,0.45,8,39,10013,1.0,Manhattan,0
34093881,A Cute and cozy two bedrooms apartment.,253448038,Ramon,"New York, United States",40.75445,-73.99167,Entire home/apt,139.0,4,59,8/15/2020,3.26,2,86,10018,1.0,Manhattan,0
34096836,An urban retreat from the city’s hustle and bustle,257005399,Cassa Times Square Hotel,"New York, United States",40.75636,-73.99448000000001,Hotel room,610.0,1,16,1/19/2020,0.88,5,192,10018,1.0,Manhattan,0
34124075,Stay with a native New Yorker!,257585150,Lynne,"New York, United States",40.77332,-73.95623,Private room,125.0,3,10,1/3/2020,0.6,1,155,10075,1.0,Manhattan,0
34194218,Cozy studio located in midtown west,2086035,Piya,"New York, United States",40.7555,-73.99314,Private room,88.0,1,103,11/1/2020,5.85,1,32,10018,1.0,Manhattan,0
34271296,Gracious Art-Deco 2 Bed Home on Tree-lined street,257892281,Alissandra,"New York, United States",40.77191,-73.94886,Entire home/apt,299.0,5,45,7/29/2020,2.51,1,0,10028,1.0,Manhattan,0
34277352,"Comfort Room in Downtown New York, Chinatown, Soho",250825715,Cherry,"New York, United States",40.716029999999996,-73.99665,Private room,59.0,1,23,9/10/2020,1.41,5,95,10013,1.0,Manhattan,0
34356012,Entire Apartment -the best for relax and enjoy NYC,30686388,Giovanni,"New York, United States",40.757090000000005,-73.96752,Entire home/apt,190.0,2,8,1/4/2020,0.48,1,0,10022,1.0,Manhattan,0
34415309,Delightful Room in Prime UWS W 70s by Central Park,816014,Ljubica,"New York, United States",40.780809999999995,-73.97636,Private room,59.0,14,2,2/22/2020,0.18,1,47,10024,1.0,Manhattan,0
34470350,Large studio in MEATPACKING. Washer/dryer included,26058259,Nicole,,40.71525,-74.01161,Entire home/apt,165.0,3,11,9/28/2020,0.63,1,169,10282,1.0,Manhattan,0
34474349,3BR Loft near Times Square! Best Location!,256533375,Karl Andrei,"New York, United States",40.75683,-73.9936,Entire home/apt,201.0,30,22,7/31/2020,1.26,1,345,10018,1.0,Manhattan,0
34478718,Ultra Modern Glass Jewel House,257642062,Michel,"New York, United States",40.7596,-73.97322,Entire home/apt,613.0,5,36,2/2/2020,2.16,1,111,10022,1.0,Manhattan,0
34485285,"Queen modern room, your sanctuary in SoHo",260861596,The James New York - SoHo,"New York, United States",40.72279,-74.00475,Hotel room,364.0,1,14,3/13/2020,0.85,7,123,10013,1.0,Manhattan,0
34490351,Studio Style King  steps away from Times Square,260618374,The Knickerbocker,"NEW YORK, New York, United States",40.75544,-73.98836999999999,Hotel room,243.0,1,4,8/2/2020,0.24,13,359,10018,1.0,Manhattan,0
34504385,Private room in luxury concierge building,260045150,Nadezhda,"New York, United States",40.704159999999995,-74.00858000000001,Private room,145.0,1,10,3/17/2020,0.56,1,0,10005,1.0,Manhattan,0
34507048,spacious studio with balcony,61257899,Joey,"New York, United States",40.76363,-73.95994,Entire home/apt,142.0,5,2,1/2/2020,0.13,1,0,10065,1.0,Manhattan,0
34511326,Fabulous 2Bed 2Bath- Gym-Drman-Roof-Playr-High end,236572440,David,"New York, United States",40.75525,-73.96461,Entire home/apt,383.0,30,2,8/22/2020,0.13,15,365,10022,1.0,Manhattan,0
34562857,Top-Floor Duplex 2Bedroom/2Bath on charming street,257895306,Robert And Carrie,"New York, United States",40.776720000000005,-73.95535,Entire home/apt,349.0,5,31,4/30/2020,1.81,1,0,10028,1.0,Manhattan,0
34709658,Hudson Yards 2 bedrooms apartment- 4-5 ppl,240099532,Luiggi,"New York, United States",40.75528,-73.99707,Entire home/apt,269.0,3,56,5/18/2020,3.19,1,321,10018,1.0,Manhattan,0
34716458,Art-Gallery Penthouse: 3BD Home in Midtown East,261852969,Yves,"New York, United States",40.75442,-73.96933,Entire home/apt,449.0,4,35,4/1/2020,1.98,1,0,10022,1.0,Manhattan,0
34778518,"Cozy Studio in Manhattan, Upper East Side",262244457,Marie,"New York, United States",40.76833,-73.95733,Entire home/apt,130.0,1,18,2/28/2020,1.02,1,0,10021,1.0,Manhattan,0
34838079,Great Location in Chinatown and Little Italy,259968021,Che,"New York, United States",40.71835,-73.99710999999999,Entire home/apt,250.0,2,29,3/19/2020,1.65,1,270,10013,1.0,Manhattan,0
34857809,Entire Stunning Studio next to Met/Central Park,69433846,Isabelle,"New York, United States",40.777120000000004,-73.96246,Entire home/apt,100.0,60,7,2/28/2020,0.51,1,58,10075,1.0,Manhattan,0
35006072,"UWS Brnston w Grdn,  Guest Bdrm, 2 bth - opt 2nd b",90206857,Judy,"New York, United States",40.78461,-73.97561,Entire home/apt,225.0,2,42,9/6/2020,2.43,1,0,10024,1.0,Manhattan,0
35032018,Family Room for 8 Guests in Boutique Hotel,263896353,Cassa Hotel,"New York, United States",40.75738,-73.99345,Private room,224.0,1,1,2/8/2020,0.11,3,362,10018,1.0,Manhattan,0
35082055,NY style 2 Bedroom apartment,253308587,Stef,"New York, United States",40.7175,-73.99544,Entire home/apt,159.0,4,12,2/12/2020,0.7,1,197,10013,1.0,Manhattan,0
35087672,Upper East Side Apartment with River View!,10549294,Mona,"New York, United States",40.76997,-73.94894000000001,Entire home/apt,250.0,5,3,1/1/2020,0.18,2,0,10075,1.0,Manhattan,0
35088935,"Cozy, Charming and Accessible UES Apartment",37037135,John,"New York, United States",40.7729,-73.9484,Entire home/apt,150.0,2,12,10/12/2020,0.71,1,6,10028,1.0,Manhattan,0
35115893,Beautiful and comfortable Upper East Side location,2429094,Petra,"New York, United States",40.76057,-73.95908,Entire home/apt,140.0,10,5,1/1/2020,0.31,1,0,10065,1.0,Manhattan,0
35119296,"Hotel Hendricks, Superior Queen",263201642,Hotel Hendricks,,40.75181,-73.98406,Private room,119.0,1,32,10/18/2020,4.9,5,27,10018,1.0,Manhattan,0
35229243,"Large&Clean, with Garden,  in Midtown Manhattan",265246760,Zehra,"New York, United States",40.75558,-73.96871999999999,Entire home/apt,514.0,2,19,10/25/2020,1.32,1,341,10022,1.0,Manhattan,0
35233962,Beautiful 1BR Apt. by Times Square and Bryant Park,264950723,Lenny,,40.751870000000004,-73.985,Entire home/apt,350.0,5,5,3/6/2020,0.29,1,267,10018,1.0,Manhattan,0
35265230,Clean and Cozy on the Upper East Side,109828555,Charlene,,40.77257,-73.94915999999999,Entire home/apt,99.0,2,4,2/17/2020,0.36,1,0,10028,1.0,Manhattan,0
35286246,Decorator's Apt in Mansion Off 5th Ave,265662009,Maria,"New York, United States",40.76945,-73.96659,Entire home/apt,225.0,7,7,10/24/2020,0.6,3,0,10065,1.0,Manhattan,0
35343378,BRIGHT and CLEAN LUXURY APARTMENT on WALL ST,34708353,Inna,"New York, United States",40.70453,-74.00794,Entire home/apt,244.0,6,8,1/1/2020,0.48,1,0,10005,1.0,Manhattan,0
35344556,Two Bedroom Apartment with Kitchen and Four Beds.,266092932,Blanca,"New York, United States",40.756440000000005,-73.99331,Entire home/apt,179.0,2,50,3/14/2020,3.0,4,354,10018,1.0,Manhattan,0
35397567,Heart of Manhattan Midtown,266458468,Ming,"New York, United States",40.75475,-73.96556,Private room,100.0,2,19,2/24/2020,1.11,1,83,10022,1.0,Manhattan,0
35422845,Bright and cozy studio - separate kitchen in UES,266590338,Antonella,"New York, United States",40.77332,-73.95056,Entire home/apt,153.0,4,15,2/24/2020,0.97,1,337,10028,1.0,Manhattan,0
35425638,Modern 2 BEDROOM PRIME Upper East Side APT.,27181542,Jt,"New York, United States",40.77424,-73.94868000000001,Entire home/apt,249.0,30,3,3/26/2020,0.22,1,309,10028,1.0,Manhattan,0
35455445,New listing.Hipster and Sunny unit. Prime location,266762890,Bel,"New York, United States",40.75679,-73.96741,Entire home/apt,175.0,28,5,7/19/2020,0.37,1,338,10022,1.0,Manhattan,0
35474470,Cute Apartment steps from Time Square,264805208,Mariel,,40.75562,-73.99443000000001,Entire home/apt,124.0,3,60,10/25/2020,3.52,1,49,10018,1.0,Manhattan,0
35497031,"Private studio on Upper East Side, Manhattan!",63816682,Anastasia,"New York, United States",40.76962,-73.94878,Entire home/apt,99.0,3,9,10/18/2020,2.52,1,0,10021,1.0,Manhattan,0
35504611,Gorgeous place on the UWS—close to Central Park!,141615033,Ann Marie,"New York, United States",40.78825,-73.97875,Entire home/apt,158.0,4,4,9/28/2020,0.24,1,78,10024,1.0,Manhattan,0
35510338,"Aliz Hotel Times Square, Standard Guest Room",260987211,Aliz Hotel Times Square,"New York, United States",40.75506,-73.99201,Private room,112.0,1,57,8/31/2020,5.06,5,157,10018,1.0,Manhattan,0
35512830,"Stylish Hotel & Excellent Service in Tribeca, NY",262257479,Duane Street Hotel,"New York, United States",40.71542,-74.00646,Private room,228.0,1,3,11/1/2020,0.34,10,63,10007,1.0,Manhattan,0
35533434,Deluxe Queen Room,264478123,The Broome Hotel,"New York, United States",40.720240000000004,-73.99823,Hotel room,229.0,1,6,7/2/2020,0.44,5,198,10013,1.0,Manhattan,0
35543778,Standard Queen Room,265195377,Hotel Shocard,,40.754509999999996,-73.98914,Hotel room,168.0,1,10,1/13/2020,0.74,3,109,10018,1.0,Manhattan,0
35570498,Stunning Midtown Apt near U.N. and Central Park,267627839,Hagar,"New York, United States",40.75666,-73.9655,Entire home/apt,175.0,28,10,8/1/2020,0.76,1,275,10022,1.0,Manhattan,0
35579312,Spacious Studio in the heart of Midtown East,181875962,Kirill,,40.75506,-73.96741999999999,Entire home/apt,150.0,5,3,8/31/2020,0.18,1,0,10022,1.0,Manhattan,0
35603965,Sunny and Quiet. Spacious suite. prime location,267651337,Leo & Leha,"New York, United States",40.75666,-73.96559,Entire home/apt,101.0,28,10,7/6/2020,0.67,1,360,10022,1.0,Manhattan,0
35605837,Hudson Yards 1 Bedroom (LGBT friendly),51020118,Ben,"New York, United States",40.7559,-73.99578000000001,Entire home/apt,196.0,4,4,2/10/2020,0.29,1,89,10018,1.0,Manhattan,0
35619415,Gorgeous Central Park Sanctuary,267980502,Yinny,"New York, United States",40.787459999999996,-73.97081999999999,Entire home/apt,399.0,5,15,2/21/2020,1.0,1,141,10024,1.0,Manhattan,0
35726877,Manhattan Apartment Near it All!,11490581,Pedro,"New York, United States",40.75441,-73.99373,Entire home/apt,264.0,2,14,1/3/2020,0.84,1,0,10018,1.0,Manhattan,0
35798701,2 Bedroom's apt charming. Midtown East,51589519,Asi,"New York, United States",40.75666,-73.96559,Entire home/apt,85.0,28,9,10/18/2020,0.58,1,365,10022,1.0,Manhattan,0
35811310,Small Room with a Great View,211196034,Jon,"New York, United States",40.75848,-73.99495,Private room,99.0,1,25,3/17/2020,1.81,3,0,10018,1.0,Manhattan,0
35995460,Comfortable place in downtown NYC,33205064,Patrick,"New York, United States",40.70348,-74.01014,Shared room,65.0,1,25,3/13/2020,1.53,1,365,10004,1.0,Manhattan,0
36034580,Cozy Apartment in the Historic Village of FiDi!,32990881,Alicia,"New York, United States",40.70304,-74.01127,Entire home/apt,191.0,2,34,3/20/2020,2.06,1,275,10004,1.0,Manhattan,0
36104174,Stunning ! All new near U.N. & Central Park,271581236,Amir,"New York, United States",40.75666,-73.9655,Entire home/apt,100.0,28,9,11/1/2020,0.55,1,365,10022,1.0,Manhattan,0
